symbol,category,split,n_trades,period_days,total_return_pct,ann_return_pct,ann_sharpe,max_drawdown_pct,calmar,win_rate_pct,profit_factor,t_stat,mean_pnl_bps
ARM,Equities I CFD,TEST,59,56.3,54.384674381825434,1576.6526510935516,5.8319983350747515,-7.484587253103769,210.6532528483428,54.23728813559322,2.196905812328386,2.2888838304800494,77.08690590994395
SNOW,Equities I CFD,TRAIN,1249,1487.2,293.4126739607049,39.988852637867026,1.2794644748634054,-48.36835356436209,0.8267565399896287,42.1937550040032,1.2147695291028837,2.581760683682031,12.366304618969368
SNOW,Equities I CFD,TEST,418,480.1,114.6223945369012,78.7819785178932,1.6734185417511533,-19.08702473083371,4.127514876146547,45.933014354066984,1.3955187281478827,1.91858883710555,20.393039261193366
ASML,Equities I CFD,TRAIN,1262,1633.2,329.6227369629103,38.541455636175925,1.844305618113823,-15.241317514141517,2.528748292292683,41.12519809825674,1.3321613778950414,3.8999955396321893,12.162878596032472
ASML,Equities I CFD,TEST,420,479.1,90.44701874605168,63.422525622539936,2.217170747212242,-20.064761113857454,3.1608911395779358,43.57142857142857,1.3963090510192626,2.539191141471053,16.186750781323873
AZN,Equities I CFD,TRAIN,1360,1906.8,339.17179941262117,32.76960630328687,1.9816822787309614,-14.560759424258752,2.2505423892033765,46.1764705882353,1.5127555731394644,4.52782204632165,11.296131540077123
AZN,Equities I CFD,TEST,429,529.2,14.921073318171496,10.075341713721109,0.7725891121024273,-13.261985054647784,0.7597159604843705,40.55944055944056,1.125381444881429,0.9299288271991302,3.5510252158472997
BRK.B,Equities I CFD,TRAIN,1567,1822.2,61.95067545424728,10.146057093989679,0.9497660970103275,-11.402392972699293,0.8898182266022884,42.9483088704531,1.1503650464225161,2.121402358873202,3.2605341494213254
BRK.B,Equities I CFD,TEST,518,613.0,18.104596475029446,10.422420957344446,0.9996776366645893,-9.842207669572655,1.0589515388468718,40.54054054054054,1.1687963411958164,1.2951085526696882,3.387383822815024
XOM,Equities I CFD,TRAIN,1367,1610.0,82.08585858061737,14.563425239393911,0.9663065662080351,-14.495222644007132,1.0047051774961855,40.673006583760056,1.1499132896715507,2.028789418809774,4.754815760556521
XOM,Equities I CFD,TEST,462,529.3,5.197845514136468,3.558781615098794,0.33672011459741275,-8.511579624808919,0.4181105942692379,42.857142857142854,1.0457167126378362,0.40533390168534705,1.3521830159571055
SPCX,Equities I CFD,TRAIN,49,61.0,-58.98220904570755,-99.51894321749911,-11.80568605545482,-56.561390581626725,-1.759485440406174,24.489795918367346,0.20162550874142848,-4.824184965633879,-176.98507949057412
SPCX,Equities I CFD,TEST,17,19.2,-21.260701304404794,-98.94598592535715,-17.76516975735735,-21.342745051863176,-4.636047785086547,23.52941176470588,0.08725590787049785,-4.070666538479559,-138.68213602285937
ALVG,Equities II CFD,TRAIN,1758,2233.6,-38.28188631255228,-7.588240538964486,-0.588095668241218,-42.76490749741977,-0.1774408266736535,44.48236632536974,0.9074098106282501,-1.4543065956483523,-2.4881293559919264
ALVG,Equities II CFD,TEST,619,504.9,11.041598864614643,7.8707640820861124,0.7476285362506637,-12.313026077038526,0.6392225625805833,43.94184168012924,1.0931674271214575,0.879023752580336,1.8242509279286194
AIRF,Equities II CFD,TRAIN,1792,2249.5,-99.99987668674531,-89.02071553724919,-0.2849032082241494,-99.99991253664828,-0.8902079339781881,27.957589285714285,0.7015170847425217,-0.7070469330568374,-36.07279092656439
AIRF,Equities II CFD,TEST,596,489.0,-14.844690953110263,-11.310590960870249,-0.3160632642151329,-24.957303129087236,-0.4531976432857435,44.12751677852349,0.9618799709716809,-0.3657031596346639,-1.9044469084432232
LVMH,Equities II CFD,TRAIN,1788,2233.7,166.295978136052,17.36972915379642,1.0429011728039317,-18.18141286347591,0.9553564007497978,44.63087248322148,1.1812362387462245,2.579028922088535,5.94575478275406
LVMH,Equities II CFD,TEST,589,504.9,6.002692067075199,4.307561901506252,0.35453061295272503,-12.73841502827915,0.3381552486666127,42.78438030560272,1.0404066583995362,0.41681763207017997,1.2552825757897779
BAYGn,Equities II CFD,TRAIN,1783,2233.6,-65.4341166022721,-15.946262005105815,-0.8925230501022585,-80.42503027794028,-0.1982748648026273,42.288278182837914,0.8624422776549686,-2.207122415507646,-5.427670700935647
BAYGn,Equities II CFD,TEST,585,504.9,-22.291367111805304,-16.676297333952196,-0.9058120929565738,-24.796455532467977,-0.6725274631334542,41.36752136752136,0.8978810751927754,-1.0650189495655795,-3.918931725857569
DBKGn,Equities II CFD,TRAIN,1765,2230.8,-96.67705259501605,-42.730419451576594,-2.394382795330904,-98.22367283943811,-0.43503178222042377,39.716713881019835,0.6744218379764629,-5.917318362794011,-18.42825979512801
DBKGn,Equities II CFD,TEST,600,507.8,19.13720496850051,13.423641317247936,0.8076103416108606,-15.06805208932398,0.8908677271403155,45.0,1.0992521176096939,0.9522175467712483,3.2692555970082333
IBE,Equities II CFD,TRAIN,1812,2227.5,-98.05684874113648,-47.59591750158031,-4.5726138458391015,-98.38528957720932,-0.4837706704540286,33.99558498896248,0.47583750706220096,-11.292271659674242,-21.408307260692634
IBE,Equities II CFD,TEST,595,511.0,-11.254575816937074,-8.180424124361195,-0.791125415844069,-17.63508150910709,-0.4638722038305676,49.2436974789916,0.9119652263790264,-0.9357422699851284,-1.8862695389998312
VOWG_p,Equities II CFD,TRAIN,1761,2233.6,-6.920780366881473,-1.1659271746329969,0.07439836391113014,-63.8487071257575,-0.018260779694983752,44.29301533219762,1.0168200674971712,0.18398118159518945,0.6891505786181917
VOWG_p,Equities II CFD,TEST,611,504.9,-77.08768109417687,-65.5599828576405,-6.603707358337769,-76.83960638917497,-0.8532056050052396,38.788870703764324,0.4685181213755718,-7.764144336819877,-23.802517155388806
TTE,Equities II CFD,TRAIN,1322,1166.1,95.68592129372007,23.402692884837318,1.7247580695798566,-13.79286176319786,1.6967249644508455,45.76399394856278,1.2262528145863874,3.081753282828158,5.2718946403948115
TTE,Equities II CFD,TEST,433,364.1,26.502845239340033,26.599888899975998,1.7513285801844654,-18.5452380534165,1.4343244785189277,47.34411085450346,1.2303623081140154,1.7484793045874032,5.655470693322945
SAN,Equities II CFD,TRAIN,1207,1064.2,57.017312196892924,16.748255892715846,1.099111815747681,-18.00826923422565,0.9300314025117371,42.66777133388567,1.1472590652019086,1.8761361124481102,4.01104951214886
SAN,Equities II CFD,TEST,408,343.9,-2.1687899118552845,-2.3017611406287886,-0.052343660467116394,-18.28075094515187,-0.12591173893976304,44.6078431372549,0.9935154715731475,-0.0507920321908494,-0.20627751382991655
ADSGn,Equities II CFD,TRAIN,1397,1746.1,159.66745181061563,22.09159600496107,1.366969310038358,-16.18924022833249,1.3645851005595044,42.09019327129563,1.231142783055594,2.988848541814809,7.2366987181635105
ADSGn,Equities II CFD,TEST,504,390.0,38.66595657662684,35.82001625625504,1.3560441657756925,-9.8896241740983,3.6219795237588976,43.84920634920635,1.2189687479897253,1.401216445483306,7.101350904224793
BMW,Equities II CFD,TRAIN,1337,1158.2,68.21090691865402,17.82175921391356,1.2125840338112408,-16.87354823383992,1.0561951147993875,42.183994016454754,1.1594026615009456,2.1592758273351453,4.133356343179584
BMW,Equities II CFD,TEST,425,371.9,18.519243216177237,18.15717632575058,1.1123761416758007,-9.678092438323805,1.876111066458806,46.588235294117645,1.1480920652184792,1.1225291262677477,4.307064146232681
MBG,Equities II CFD,TRAIN,1313,1158.3,120.8793912431806,28.387644756480746,1.8177297509752002,-14.396000578639557,1.9719118932658046,44.17364813404417,1.2493849273877804,3.237018055686665,6.282581718650198
MBG,Equities II CFD,TEST,460,371.8,0.6728499747537198,0.6608792683995057,0.120418619041389,-17.56256744610577,0.03762999176672461,43.47826086956522,1.0142505555251187,0.12150069809256399,0.42930182961096086
SIEGn,Equities II CFD,TRAIN,1313,1158.3,219.52756063104744,44.2406743071871,2.410439098162631,-8.976819214428811,4.928324081215454,44.02132520944402,1.3735729151440954,4.29251646384698,9.145093405080235
SIEGn,Equities II CFD,TEST,452,371.8,60.69435181612406,59.3483934650191,2.584895342446239,-7.38845476776665,8.032585341651712,49.336283185840706,1.3934095471400663,2.608123154904207,10.885608744656695
