rule,rebalance,hold_to,ret_pct,mdd_pct,n_trades,picked
sharpe,2024-04-13,2024-06-12,1.5031616469401052,0.71274872009275,216,"GBPCAD,CADJPY,EURAUD,GBPUSD,EURGBP,AUDUSD,GBPAUD,EURUSD,GBPNZD,AUDCHF,NZDCAD,AUDCAD"
sharpe,2024-06-12,2024-08-11,-3.4769409586474502,4.968983569552255,237,"EURAUD,CADJPY,USDCAD,AUDCAD,GBPNZD,EURNZD,GBPUSD,GBPCAD,AUDUSD,EURGBP,EURUSD,AUDCHF"
sharpe,2024-08-11,2024-10-10,-1.0165004281934815,2.1457763218543042,209,"USDCAD,EURUSD,USDCHF,AUDUSD,NZDUSD,EURGBP,GBPNZD,EURAUD,EURNZD,CHFJPY,GBPAUD,NZDCAD"
sharpe,2024-10-10,2024-12-09,-0.7374717600836448,1.7072384754816792,226,"EURUSD,GBPNZD,CHFJPY,USDCAD,USDCHF,USDJPY,GBPJPY,EURCAD,EURNZD,CADJPY,GBPUSD,CADCHF"
sharpe,2024-12-09,2025-02-07,1.0003257654753834,0.9604691688515626,185,"CHFJPY,EURGBP,AUDNZD,NZDCHF,GBPJPY,AUDCAD,CADCHF,EURCHF,USDCHF,GBPNZD,NZDCAD,EURNZD"
sharpe,2025-02-07,2025-04-08,2.4614545858477213,3.046143641585982,239,"NZDCHF,CADCHF,EURCHF,AUDNZD,AUDCAD,CADJPY,CHFJPY,GBPCHF,NZDJPY,AUDCHF,GBPJPY,EURJPY"
sharpe,2025-04-08,2025-06-07,4.424743715001197,1.1602935233945666,180,"AUDCAD,CHFJPY,EURJPY,NZDCAD,NZDCHF,AUDUSD,GBPCHF,CADJPY,EURCHF,AUDNZD,NZDUSD,AUDJPY"
sharpe,2025-06-07,2025-08-06,1.7442539219337194,1.0477913729775543,201,"AUDCAD,EURJPY,CADJPY,CHFJPY,EURCHF,AUDUSD,NZDJPY,AUDJPY,NZDCHF,NZDCAD,AUDCHF,AUDNZD"
sharpe,2025-08-06,2025-10-05,0.7489947185963683,0.7096291811405177,201,"AUDCAD,GBPNZD,CADJPY,EURCHF,GBPAUD,AUDUSD,EURJPY,NZDCAD,AUDCHF,NZDUSD,GBPJPY,EURNZD"
sharpe,2025-10-05,2025-12-04,1.6571747357756974,1.1281566904809,212,"AUDCAD,CADJPY,EURCHF,EURAUD,AUDCHF,NZDJPY,EURNZD,GBPNZD,CADCHF,EURGBP,GBPCAD,GBPJPY"
sharpe,2025-12-04,2026-02-02,0.1680799216120213,0.9513834942290664,226,"AUDCAD,CADJPY,EURAUD,AUDCHF,GBPNZD,NZDJPY,GBPJPY,USDCAD,EURGBP,GBPAUD,EURNZD,EURCAD"
sharpe,2026-02-02,2026-04-03,1.9575537168356385,0.7308147294230604,207,"EURGBP,AUDCHF,CHFJPY,CADJPY,EURCAD,GBPJPY,EURJPY,NZDCHF,GBPCAD,AUDCAD,EURNZD,GBPCHF"
sharpe,2026-04-03,2026-06-02,1.2016996598384866,1.014965175195637,208,"AUDCHF,NZDCHF,AUDCAD,EURJPY,EURGBP,CHFJPY,NZDJPY,GBPNZD,GBPJPY,GBPCAD,EURCHF,NZDCAD"
sharpe,2026-06-02,2026-08-01,-0.1855669708394562,1.4519605169596403,230,"AUDCHF,NZDCHF,EURCHF,GBPNZD,EURGBP,GBPCHF,EURJPY,CHFJPY,GBPCAD,GBPJPY,GBPUSD,NZDUSD"
sharpe,2026-08-01,2026-09-15,-0.23729380072768252,1.1868851558470408,159,"AUDCHF,AUDUSD,AUDCAD,EURCHF,GBPNZD,NZDCHF,GBPUSD,GBPCHF,CHFJPY,NZDUSD,GBPCAD,EURJPY"
calmar,2017-03-21,2017-05-20,-1.9867007199727666,2.8770878966945217,185,"EURCHF,EURJPY,CHFJPY,GBPNZD,NZDCAD,USDCHF,EURUSD,NZDCHF,AUDCHF,AUDJPY,GBPCAD,EURAUD"
calmar,2017-05-20,2017-07-19,-0.20106263693937215,1.4076022882649433,208,"NZDCAD,USDCHF,EURUSD,EURCHF,CADJPY,AUDCAD,EURGBP,EURNZD,AUDNZD,GBPNZD,NZDUSD,EURJPY"
